#         ms          mr          mg          mh           d        psat        dn4k         sfr      hdelta        rexp     nsersic         con       sigv1          ka
#
   1.006e+10      -18.85      -18.34   2.362e+11           0           0       1.389      -10.49       1.731       9.596      0.9391       1.891       65.81           0
   4.435e+10      -19.89       -18.9   6.782e+11           0           0       1.804      -11.82       -1.05       3.422           6        3.63       147.5           0
    5.21e+09      -18.89       -18.5   1.738e+11           0           0       1.381      -9.961        3.37       6.529       1.278       1.861       19.93           0
   2.188e+10      -18.65      -17.66   3.681e+11           0           0       1.734      -11.47     -0.2329       3.493       2.997       2.763        74.7           0
   6.251e+09      -19.97      -19.73   1.881e+11           0           0       1.117      -9.002           4       6.745       2.133       2.341       74.72           0
   1.197e+10      -18.97      -18.12   2.569e+11           0           0       1.686      -11.33     0.01265        1.57           6       3.121       118.2           0
   8.645e+10      -20.37      -19.35   1.533e+12           0           0       1.928      -11.89      -1.479       4.062       2.458       2.948       180.5           0
   5.637e+09      -18.16       -17.5   1.794e+11           0           0       1.321      -10.14       2.792       1.472        2.43       2.926       59.42           0
    1.08e+11      -20.92      -20.06   2.124e+12           0           0       1.745      -11.17      -1.239         6.8        2.59        2.61       160.4           0
   9.229e+09      -18.42      -17.61   2.266e+11           0           0       1.346       -10.3        3.54       2.393       2.253       2.642       72.69           0
   8.146e+10      -20.32      -19.49   3.428e+12           0           0       2.006      -12.36      -2.427       4.485           6       3.451       295.6           0
   1.029e+10      -19.85      -19.32   2.391e+11           0           0       1.229      -9.829       6.252       3.466       5.883       3.158       72.76           0
   2.656e+10      -19.62      -18.72   4.226e+11           0           0       1.306      -10.26       1.185        3.82        2.08       2.426       116.2           0
   9.871e+09      -18.57      -17.74   2.341e+11           0           0       1.573      -10.93       1.064       2.594       2.434       2.399        56.4           0
   5.768e+10      -20.55      -19.71   9.059e+11           0           0       1.735      -11.61     -0.1777       4.176       3.663       2.971       136.9           0
   8.229e+09      -18.35      -17.45    2.14e+11           0           0       1.457      -11.23       -1.69           0         0.5       2.203           0           0
   5.692e+09       -19.4      -19.06     1.8e+11           0           0       1.137      -9.654       4.284       8.682       1.058       1.951       17.12           1
   8.606e+09      -18.99      -18.34   2.182e+11           0           0       1.285      -9.996       4.518       4.576       2.302       2.473       72.26           0
   2.713e+10      -19.95      -19.48   4.302e+11           0           0       1.365      -10.06        2.85       9.793       1.269       2.175        40.8           0
   1.542e+10      -20.05      -19.67   2.954e+11           0      0.4197       1.166      -9.771       4.614       7.001       2.005       2.217       26.74           0
   1.742e+10      -18.99      -18.11   4.515e+11           0           0       1.819      -11.59      -1.882       2.525           6       2.983       108.4           0
   9.701e+10      -20.83      -20.18   4.546e+12           0           0       1.656      -11.57     -0.8413       11.84       1.107       2.141        99.7           0
   3.971e+10      -19.82      -19.04   7.557e+11           0           0       1.487      -10.35       1.071       4.763       2.641        2.91       108.2           0
   2.085e+10      -19.19      -18.33   3.556e+11           0           0       1.815      -11.86      -1.265        2.04       5.766       3.188       123.5           0
   3.211e+10      -19.63      -18.67   4.945e+11           0           0       1.855      -11.99      -1.986       3.565       3.494       3.048       142.1           0
    1.75e+10      -19.54       -19.1   3.169e+11           0           0       1.394      -10.36        0.94       10.51       1.167       2.095       47.41           0
     2.7e+10      -19.38      -18.78   4.287e+11           0           0       1.535      -10.78      0.9924       5.462       2.827       2.427       77.43           0
   4.321e+10      -20.19      -19.35   6.599e+11           0           0       1.487      -11.01     -0.4705       6.343      0.9981       2.138       88.54           0
   8.166e+09      -18.16      -17.27   2.131e+11           0      0.2895       1.724      -11.05     0.05201       1.326       1.824        2.55       101.2           0
   1.058e+10      -18.51      -17.59   2.423e+11           0           0        1.81      -11.62      -1.381       1.772       2.092       2.479       89.21           0
   7.322e+09      -19.14      -18.64   2.022e+11           0           0       1.356      -10.11       6.548       8.577       1.052       1.942       43.78           0
   5.331e+09       -18.2      -17.42   1.754e+11           0           0       1.334      -10.49       2.887       3.552       2.427       2.749       22.63           0
   6.351e+09      -18.06      -17.29   1.894e+11           0           0       1.615      -11.21       1.345        3.35       4.897       2.146       28.44           0
   1.612e+10      -18.74      -17.93   3.023e+11           0           0       1.356      -9.943       4.112       3.028       1.431       2.155       89.36           1
   6.648e+09      -18.74       -18.2   1.933e+11           0           0       1.346      -10.25       6.994         8.4       1.127       2.514       72.61           0
   1.207e+10      -18.56      -17.63   2.579e+11           0           0       1.567      -10.97      0.2471       3.693       1.855       2.983       56.93           0
   5.614e+09      -19.31      -18.89    1.79e+11           0           0       1.195      -9.687       3.955       4.074       1.323       2.433       72.66           0
   8.338e+09      -19.43      -18.98   2.151e+11           0           0       1.222      -9.691       3.744       4.472       1.902       2.202       91.01           0
   3.507e+10      -19.67      -18.89    5.36e+11           0   7.629e-06       1.564      -10.54        1.13       2.571       2.725       2.741       128.5           0
   1.012e+11      -21.01      -20.33   2.314e+12           0           0       1.519      -10.19       2.009        4.27       1.936       2.588       150.8           0
   2.955e+10      -19.58      -18.67   4.605e+11           0           0       1.848      -11.89      -2.287       2.238           6       3.395       151.3           0
   2.781e+10      -20.03      -19.19    4.38e+11           0      0.2493       1.254       -10.2       4.832       5.604       3.005       2.552       100.1           0
